"ACARA SML ID","School Name","Suburb","State","Postcode","School Sector","School Type","ICSEA Percentile","CRICOS Status","CRICOS Registered","Jitter","Match Type","CRICOS Provider Code","CRICOS Institution","CRICOS Location"
"49687","St Francis Xavier's Regional Catholic School","Wynn Vale","SA","5127","Catholic","Primary","69","Not registered","0","-0.1736","","","",""
"49688","Cardijn College","Noarlunga Downs","SA","5168","Catholic","Combined","55","Not registered","0","-0.1449","","","",""
"49689","Gleeson College","Golden Grove","SA","5125","Catholic","Secondary","70","Not registered","0","-0.1162","","","",""
"49690","St Columba College","Andrews Farm","SA","5114","Catholic","Combined","34","Not registered","0","-0.0874","","","",""
"49691","Samaritan College","Whyalla","SA","5600","Catholic","Combined","37","Not registered","0","-0.0587","","","",""
"49692","St Barbara's Parish School","Roxby Downs","SA","5725","Catholic","Combined","36","Not registered","0","-0.03","","","",""
"49693","Blackfriars Priory School","Prospect","SA","5082","Catholic","Combined","63","CRICOS registered","1","-0.0013","Location name, state and postcode","02485B","Blackfriars Priory School","Blackfriars Priory School"
"49694","Christian Brothers College","Adelaide","SA","5000","Catholic","Combined","77","Not registered","0","0.0274","","","",""
"49695","St Mary's Memorial School","Glenelg","SA","5045","Catholic","Primary","87","Not registered","0","0.0561","","","",""
"49696","Dominican School","Semaphore","SA","5019","Catholic","Primary","68","Not registered","0","0.0848","","","",""
"49698","Kildare College","Holden Hill","SA","5088","Catholic","Secondary","69","Not registered","0","0.1422","","","",""
"49699","Loreto College","Marryatville","SA","5068","Catholic","Combined","84","CRICOS registered","1","0.1709","Location name, state and postcode","00629G","Loreto College","Loreto College"
"49700","Tenison Woods College","Mount Gambier","SA","5290","Catholic","Combined","60","CRICOS registered","1","0.1996","Location name, state and postcode","01751G","Tenison Woods College","Tenison Woods College"
"49702","Mercedes College","Springfield","SA","5062","Catholic","Combined","92","Not registered","0","0.257","","","",""
"49703","Mount Carmel College","Rosewater","SA","5013","Catholic","Combined","51","Not registered","0","0.2857","","","",""
"49704","Our Lady of the Sacred Heart College","Enfield","SA","5085","Catholic","Secondary","29","CRICOS registered","1","0.3144","Location name, state and postcode","02209M","Our Lady of the Sacred Heart College","Our Lady of the Sacred Heart College"
"49705","Rostrevor College","Woodforde","SA","5072","Catholic","Combined","73","Not registered","0","0.3432","","","",""
"49706","St Aloysius College","Adelaide","SA","5000","Catholic","Combined","79","CRICOS registered","1","-0.3481","Location name, state and postcode","00371F","St Aloysius College","St Aloysius College"
"49707","St Dominic's Priory College","North Adelaide","SA","5006","Catholic","Combined","78","CRICOS registered","1","-0.3194","Location name, state and postcode","01102G","St Dominic's Priory College","St Dominic's Priory College"
"49708","Saint Ignatius' College","Athelstone","SA","5076","Catholic","Combined","95","CRICOS registered","1","-0.2907","Location name, state and postcode","00603F","Saint Ignatius' College","Saint Ignatius' College"
"49709","St Joseph's School","Barmera","SA","5345","Catholic","Primary","28","Not registered","0","-0.262","","","",""
"49710","St Joseph's School","West Hindmarsh","SA","5007","Catholic","Primary","73","Not registered","0","-0.2333","","","",""
"49711","St Joseph's School","Port Lincoln","SA","5606","Catholic","Combined","54","Not registered","0","-0.2046","","","",""
"49712","St Joseph's School","Renmark","SA","5341","Catholic","Primary","53","Not registered","0","-0.1759","","","",""
"49713","Mary MacKillop College","Kensington","SA","5068","Catholic","Secondary","78","Not registered","0","-0.1472","","","",""
"49714","St Mark's College","Port Pirie","SA","5540","Catholic","Combined","48","Not registered","0","-0.1185","","","",""
"49715","Cabra Dominican College","Cumberland Park","SA","5041","Catholic","Combined","74","Not registered","0","-0.0898","","","",""
"49716","St Mary's College","Adelaide","SA","5000","Catholic","Combined","76","Not registered","0","-0.0611","","","",""
"49717","St Paul's College","Gilles Plains","SA","5086","Catholic","Combined","63","Not registered","0","-0.0324","","","",""
"49718","Star of the Sea School","Henley Beach","SA","5022","Catholic","Primary","86","Not registered","0","-0.0037","","","",""
"49720","St Michael's College","Henley Beach","SA","5022","Catholic","Combined","73","Not registered","0","0.0538","","","",""
"49721","Saint David's Parish School","Tea Tree Gully","SA","5091","Catholic","Primary","73","Not registered","0","0.0825","","","",""
"49722","Holy Family Catholic School","Parafield Gardens","SA","5107","Catholic","Primary","47","Not registered","0","0.1112","","","",""
"49723","Thomas More College","Salisbury Downs","SA","5108","Catholic","Secondary","35","Not registered","0","0.1399","","","",""
"49724","School of the Nativity","Aberfoyle Park","SA","5159","Catholic","Primary","81","Not registered","0","0.1686","","","",""
"49725","St Martin de Porres School","Sheidow Park","SA","5158","Catholic","Primary","72","Not registered","0","0.1973","","","",""
"49726","Xavier College","Gawler Belt","SA","5118","Catholic","Combined","47","Not registered","0","0.226","","","",""
"49727","Our Lady Queen of Peace School","Albert Park","SA","5014","Catholic","Primary","66","Not registered","0","0.2547","","","",""
"49728","Our Lady of the River School","Berri","SA","5343","Catholic","Primary","25","Not registered","0","0.2834","","","",""
"49730","Immaculate Heart of Mary School","Brompton","SA","5007","Catholic","Primary","86","Not registered","0","0.3408","","","",""
"49731","St John Bosco School","Brooklyn Park","SA","5032","Catholic","Primary","70","Not registered","0","-0.3505","","","",""
"49732","St Francis of Assisi School","Newton","SA","5074","Catholic","Primary","68","Not registered","0","-0.3218","","","",""
"49733","St John The Apostle Parish School","Christies Beach","SA","5165","Catholic","Primary","56","Not registered","0","-0.2931","","","",""
"49734","St Joseph's School","Clare","SA","5453","Catholic","Combined","77","Not registered","0","-0.2643","","","",""
"49735","St Gabriel's School","Enfield","SA","5085","Catholic","Primary","61","Not registered","0","-0.2356","","","",""
"49736","St Therese School","Colonel Light Gardens","SA","5041","Catholic","Primary","81","Not registered","0","-0.2069","","","",""
"49737","St Margaret Mary's School","Croydon Park","SA","5008","Catholic","Primary","57","Not registered","0","-0.1782","","","",""
"49738","St Anthony's School","Edwardstown","SA","5039","Catholic","Primary","81","Not registered","0","-0.1495","","","",""
"49739","St Patrick's Special School","Dulwich","SA","5065","Catholic","Special","88","Not registered","0","-0.1208","","","",""
"49740","St Mary Magdalene's School","Elizabeth Grove","SA","5112","Catholic","Primary","28","Not registered","0","-0.0921","","","",""
"49741","St Thomas More School","Elizabeth Park","SA","5113","Catholic","Primary","17","Not registered","0","-0.0634","","","",""
"49742","St Joseph's Parish School","Gladstone","SA","5473","Catholic","Primary","67","Not registered","0","-0.0347","","","",""
"49743","Our Lady of La Vang School","Flinders Park","SA","5025","Catholic","Special","74","Not registered","0","-0.006","","","",""
"49744","Our Lady of Grace School","Glengowrie","SA","5044","Catholic","Primary","77","Not registered","0","0.0227","","","",""
"49745","St Thomas' School","Goodwood","SA","5034","Catholic","Primary","88","Not registered","0","0.0514","","","",""
"49746","St Martin's Catholic Primary School","Greenacres","SA","5086","Catholic","Primary","80","Not registered","0","0.0801","","","",""
"49747","St Joseph's School","Hectorville","SA","5073","Catholic","Primary","78","Not registered","0","0.1088","","","",""
"49749","St James School","Jamestown","SA","5491","Catholic","Primary","59","Not registered","0","0.1663","","","",""
"49750","St Brigid's School","Kilburn","SA","5084","Catholic","Primary","31","Not registered","0","0.195","","","",""
"49751","St Joseph's School","Kingswood","SA","5062","Catholic","Primary","92","Not registered","0","0.2237","","","",""
"49752","St Francis School","Lockleys","SA","5032","Catholic","Primary","77","Not registered","0","0.2524","","","",""
"49753","St Albert's Catholic School","Loxton","SA","5333","Catholic","Primary","52","Not registered","0","0.2811","","","",""
"49754","St Patrick's School","Mansfield Park","SA","5012","Catholic","Primary","48","Not registered","0","0.3098","","","",""
"49755","St Anthony's Catholic Primary School","Millicent","SA","5280","Catholic","Primary","49","Not registered","0","0.3385","","","",""
"49756","St Francis de Sales College","Mount Barker","SA","5251","Catholic","Combined","69","Not registered","0","-0.3528","","","",""
"49757","St Joseph's School","Murray Bridge","SA","5253","Catholic","Combined","27","Not registered","0","-0.3241","","","",""
"49758","St Joseph's Memorial School","Norwood","SA","5067","Catholic","Primary","86","Not registered","0","-0.2954","","","",""
"49759","St Joseph's School","Ottoway","SA","5013","Catholic","Primary","42","Not registered","0","-0.2667","","","",""
"49760","St Raphael's School","Parkside","SA","5063","Catholic","Primary","67","Not registered","0","-0.238","","","",""
"49761","St Joseph's School","Payneham South","SA","5070","Catholic","Primary","82","Not registered","0","-0.2093","","","",""
"49762","Mary MacKillop Memorial School","Penola","SA","5277","Catholic","Primary","60","Not registered","0","-0.1806","","","",""
"49763","St Joseph's School","Peterborough","SA","5422","Catholic","Combined","7","Not registered","0","-0.1519","","","",""
"49764","St John the Baptist Catholic School","Plympton","SA","5038","Catholic","Primary","79","Not registered","0","-0.1231","","","",""
"49765","Rosary School","Prospect","SA","5082","Catholic","Primary","85","Not registered","0","-0.0944","","","",""
"49766","Tenison Woods Catholic Primary School","Richmond","SA","5033","Catholic","Primary","80","Not registered","0","-0.0657","","","",""
"49768","St Bernadette's School","St Marys","SA","5042","Catholic","Primary","80","Not registered","0","-0.0083","","","",""
"49769","St Augustine's Parish School","Salisbury","SA","5108","Catholic","Primary","38","Not registered","0","0.0204","","","",""
"49770","Stella Maris Parish School","Seacombe Gardens","SA","5047","Catholic","Primary","80","Not registered","0","0.0491","","","",""
"49771","St Catherine's School","Stirling","SA","5152","Catholic","Primary","92","Not registered","0","0.0778","","","",""
"49772","Our Lady of the Visitation School","Taperoo","SA","5017","Catholic","Primary","58","Not registered","0","0.1065","","","",""
"49773","St Joseph's School","Tranmere","SA","5073","Catholic","Primary","84","Not registered","0","0.1352","","","",""
"49774","St Monica's Parish School","Walkerville","SA","5081","Catholic","Primary","85","Not registered","0","0.1639","","","",""
"49776","Christ the King School","Warradale","SA","5046","Catholic","Primary","78","Not registered","0","0.2213","","","",""
"49777","St Pius X School","Windsor Gardens","SA","5087","Catholic","Primary","86","Not registered","0","0.25","","","",""
"49778","Whitefriars School","Woodville Park","SA","5011","Catholic","Primary","77","Not registered","0","0.2788","","","",""
"49779","St Columba's Memorial School","Yorketown","SA","5576","Catholic","Primary","39","Not registered","0","0.3075","","","",""
"49780","Caritas College","Port Augusta West","SA","5700","Catholic","Combined","45","Not registered","0","0.3362","","","",""
"49781","Antonio Catholic School","Morphett Vale","SA","5162","Catholic","Primary","51","Not registered","0","-0.3551","","","",""
"49783","Emmaus Catholic School","Woodcroft","SA","5162","Catholic","Primary","49","Not registered","0","-0.2977","","","",""
"49784","All Saints Catholic Primary School","Seaford","SA","5169","Catholic","Primary","54","Not registered","0","-0.269","","","",""
"49785","Our Lady of Hope School","Greenwith","SA","5125","Catholic","Primary","66","Not registered","0","-0.2403","","","",""
"49787","Prescott College","Prospect","SA","5082","Independent","Secondary","54","CRICOS registered","1","-0.1829","Location name, state and postcode","01611J","Prescott College","Prescott College"
"49788","Heritage College Incorporated","Oakden","SA","5086","Independent","Combined","64","Not registered","0","-0.1542","","","",""
"49789","Crossways Lutheran School Ceduna","Ceduna","SA","5690","Independent","Combined","3","Not registered","0","-0.1255","","","",""
"49790","Calvary Lutheran Primary School","Morphett Vale","SA","5162","Independent","Primary","34","Not registered","0","-0.0968","","","",""
"49791","The Hills Christian Community School","Verdun","SA","5245","Independent","Combined","82","Not registered","0","-0.0681","","","",""
